circuit_id,circuit_type,num_qubits,bug_type,valid_file,buggy_file,ground_truth_file,bug_description
circuit_0643,vqe_h2,4,gate_redundancy,data/valid/circuit_0643_valid.qasm,data/buggy/circuit_0643_buggy.qasm,data/ground_truth/circuit_0643_ground_truth.qasm,Gate redundancy: inserted two consecutive self-canceling H gates on qubit 1
circuit_0644,vqe_h2,4,semantic_deviation,data/valid/circuit_0644_valid.qasm,data/buggy/circuit_0644_buggy.qasm,data/ground_truth/circuit_0644_ground_truth.qasm,Semantic deviation: shifted rotation parameter by pi/2 on rz
circuit_0645,vqe_h2,4,physics_violation,data/valid/circuit_0645_valid.qasm,data/buggy/circuit_0645_buggy.qasm,data/ground_truth/circuit_0645_ground_truth.qasm,Physics violation: uncalibrated gate delay of 1200us exceeds qubit T2 coherence limit (~150us)
circuit_0646,vqe_h2,4,syntax,data/valid/circuit_0646_valid.qasm,data/buggy/circuit_0646_buggy.qasm,data/ground_truth/circuit_0646_ground_truth.qasm,Syntax error: unclosed bracket on line 3
circuit_0647,vqe_h2,4,structural,data/valid/circuit_0647_valid.qasm,data/buggy/circuit_0647_buggy.qasm,data/ground_truth/circuit_0647_ground_truth.qasm,Structural error: shifted ry from qubit 0 to qubit 1
circuit_0648,vqe_h2,4,gate_redundancy,data/valid/circuit_0648_valid.qasm,data/buggy/circuit_0648_buggy.qasm,data/ground_truth/circuit_0648_ground_truth.qasm,Gate redundancy: inserted two consecutive self-canceling H gates on qubit 1
circuit_0649,vqe_h2,4,semantic_deviation,data/valid/circuit_0649_valid.qasm,data/buggy/circuit_0649_buggy.qasm,data/ground_truth/circuit_0649_ground_truth.qasm,Semantic deviation: inverted rotation angle from -0.364 to 0.364 on ry
circuit_0650,vqe_h2,4,physics_violation,data/valid/circuit_0650_valid.qasm,data/buggy/circuit_0650_buggy.qasm,data/ground_truth/circuit_0650_ground_truth.qasm,"Physics violation: CNOT between non-connected physical qubits (0, 2) on FakeSherbrooke coupling graph"
circuit_0651,vqe_h2,4,syntax,data/valid/circuit_0651_valid.qasm,data/buggy/circuit_0651_buggy.qasm,data/ground_truth/circuit_0651_ground_truth.qasm,Syntax error: call to undefined gate 'unknown_quantum_op'
circuit_0652,vqe_h2,4,structural,data/valid/circuit_0652_valid.qasm,data/buggy/circuit_0652_buggy.qasm,data/ground_truth/circuit_0652_ground_truth.qasm,Structural error: shifted rz from qubit 1 to qubit 2
circuit_0653,vqe_h2,4,gate_redundancy,data/valid/circuit_0653_valid.qasm,data/buggy/circuit_0653_buggy.qasm,data/ground_truth/circuit_0653_ground_truth.qasm,Gate redundancy: inserted two consecutive self-canceling H gates on qubit 2
circuit_0654,vqe_h2,4,semantic_deviation,data/valid/circuit_0654_valid.qasm,data/buggy/circuit_0654_buggy.qasm,data/ground_truth/circuit_0654_ground_truth.qasm,Semantic deviation: inverted rotation angle from -0.3166 to 0.3166 on ry
circuit_0655,vqe_h2,4,physics_violation,data/valid/circuit_0655_valid.qasm,data/buggy/circuit_0655_buggy.qasm,data/ground_truth/circuit_0655_ground_truth.qasm,"Physics violation: CNOT between non-connected physical qubits (0, 2) on FakeSherbrooke coupling graph"
circuit_0656,vqe_h2,4,syntax,data/valid/circuit_0656_valid.qasm,data/buggy/circuit_0656_buggy.qasm,data/ground_truth/circuit_0656_ground_truth.qasm,Syntax error: unclosed bracket on line 3
circuit_0657,vqe_h2,4,structural,data/valid/circuit_0657_valid.qasm,data/buggy/circuit_0657_buggy.qasm,data/ground_truth/circuit_0657_ground_truth.qasm,Structural error: reversed control and target qubits on cx gate
circuit_0658,vqe_h2,4,gate_redundancy,data/valid/circuit_0658_valid.qasm,data/buggy/circuit_0658_buggy.qasm,data/ground_truth/circuit_0658_ground_truth.qasm,Gate redundancy: inserted two consecutive self-canceling X gates on qubit 3
circuit_0659,vqe_h2,4,semantic_deviation,data/valid/circuit_0659_valid.qasm,data/buggy/circuit_0659_buggy.qasm,data/ground_truth/circuit_0659_ground_truth.qasm,Semantic deviation: shifted rotation parameter by pi/2 on rz
circuit_0660,vqe_h2,4,physics_violation,data/valid/circuit_0660_valid.qasm,data/buggy/circuit_0660_buggy.qasm,data/ground_truth/circuit_0660_ground_truth.qasm,"Physics violation: CNOT between non-connected physical qubits (0, 2) on FakeSherbrooke coupling graph"
circuit_0661,vqe_h2,4,syntax,data/valid/circuit_0661_valid.qasm,data/buggy/circuit_0661_buggy.qasm,data/ground_truth/circuit_0661_ground_truth.qasm,Syntax error: missing semicolon on line 3
circuit_0662,vqe_h2,4,structural,data/valid/circuit_0662_valid.qasm,data/buggy/circuit_0662_buggy.qasm,data/ground_truth/circuit_0662_ground_truth.qasm,Structural error: shifted ry from qubit 3 to qubit 0
circuit_0663,vqe_h2,4,gate_redundancy,data/valid/circuit_0663_valid.qasm,data/buggy/circuit_0663_buggy.qasm,data/ground_truth/circuit_0663_ground_truth.qasm,Gate redundancy: inserted two consecutive self-canceling H gates on qubit 2
circuit_0664,vqe_h2,4,semantic_deviation,data/valid/circuit_0664_valid.qasm,data/buggy/circuit_0664_buggy.qasm,data/ground_truth/circuit_0664_ground_truth.qasm,Semantic deviation: altered gate basis from rz to rx
circuit_0665,vqe_h2,4,physics_violation,data/valid/circuit_0665_valid.qasm,data/buggy/circuit_0665_buggy.qasm,data/ground_truth/circuit_0665_ground_truth.qasm,"Physics violation: CNOT between non-connected physical qubits (0, 2) on FakeSherbrooke coupling graph"
circuit_0666,vqe_h2,4,syntax,data/valid/circuit_0666_valid.qasm,data/buggy/circuit_0666_buggy.qasm,data/ground_truth/circuit_0666_ground_truth.qasm,Syntax error: missing semicolon on line 3
circuit_0667,vqe_h2,4,structural,data/valid/circuit_0667_valid.qasm,data/buggy/circuit_0667_buggy.qasm,data/ground_truth/circuit_0667_ground_truth.qasm,Structural error: shifted ry from qubit 2 to qubit 3
circuit_0668,vqe_h2,4,gate_redundancy,data/valid/circuit_0668_valid.qasm,data/buggy/circuit_0668_buggy.qasm,data/ground_truth/circuit_0668_ground_truth.qasm,Gate redundancy: inserted two consecutive self-canceling H gates on qubit 1
circuit_0669,vqe_h2,4,semantic_deviation,data/valid/circuit_0669_valid.qasm,data/buggy/circuit_0669_buggy.qasm,data/ground_truth/circuit_0669_ground_truth.qasm,Semantic deviation: shifted rotation parameter by pi/2 on rz
circuit_0670,vqe_h2,4,physics_violation,data/valid/circuit_0670_valid.qasm,data/buggy/circuit_0670_buggy.qasm,data/ground_truth/circuit_0670_ground_truth.qasm,Physics violation: uncalibrated gate delay of 1200us exceeds qubit T2 coherence limit (~150us)
circuit_0671,vqe_h2,4,syntax,data/valid/circuit_0671_valid.qasm,data/buggy/circuit_0671_buggy.qasm,data/ground_truth/circuit_0671_ground_truth.qasm,Syntax error: call to undefined gate 'unknown_quantum_op'
circuit_0672,vqe_h2,4,structural,data/valid/circuit_0672_valid.qasm,data/buggy/circuit_0672_buggy.qasm,data/ground_truth/circuit_0672_ground_truth.qasm,Structural error: omitted ry gate at instruction index 2
circuit_0673,vqe_h2,4,gate_redundancy,data/valid/circuit_0673_valid.qasm,data/buggy/circuit_0673_buggy.qasm,data/ground_truth/circuit_0673_ground_truth.qasm,"Gate redundancy: inserted two duplicate consecutive CNOT gates on (0, 1)"
circuit_0674,vqe_h2,4,semantic_deviation,data/valid/circuit_0674_valid.qasm,data/buggy/circuit_0674_buggy.qasm,data/ground_truth/circuit_0674_ground_truth.qasm,Semantic deviation: shifted rotation parameter by pi/2 on ry
circuit_0675,vqe_h2,4,physics_violation,data/valid/circuit_0675_valid.qasm,data/buggy/circuit_0675_buggy.qasm,data/ground_truth/circuit_0675_ground_truth.qasm,"Physics violation: CNOT between non-connected physical qubits (0, 2) on FakeSherbrooke coupling graph"
circuit_0676,vqe_h2,4,syntax,data/valid/circuit_0676_valid.qasm,data/buggy/circuit_0676_buggy.qasm,data/ground_truth/circuit_0676_ground_truth.qasm,Syntax error: unclosed bracket on line 3
circuit_0677,vqe_h2,4,structural,data/valid/circuit_0677_valid.qasm,data/buggy/circuit_0677_buggy.qasm,data/ground_truth/circuit_0677_ground_truth.qasm,Structural error: reversed control and target qubits on cx gate
circuit_0678,vqe_h2,4,gate_redundancy,data/valid/circuit_0678_valid.qasm,data/buggy/circuit_0678_buggy.qasm,data/ground_truth/circuit_0678_ground_truth.qasm,"Gate redundancy: inserted two duplicate consecutive CNOT gates on (0, 1)"
circuit_0679,vqe_h2,4,semantic_deviation,data/valid/circuit_0679_valid.qasm,data/buggy/circuit_0679_buggy.qasm,data/ground_truth/circuit_0679_ground_truth.qasm,Semantic deviation: altered gate basis from ry to rx
circuit_0680,vqe_h2,4,physics_violation,data/valid/circuit_0680_valid.qasm,data/buggy/circuit_0680_buggy.qasm,data/ground_truth/circuit_0680_ground_truth.qasm,"Physics violation: CNOT between non-connected physical qubits (0, 2) on FakeSherbrooke coupling graph"
circuit_0681,vqe_h2,4,syntax,data/valid/circuit_0681_valid.qasm,data/buggy/circuit_0681_buggy.qasm,data/ground_truth/circuit_0681_ground_truth.qasm,Syntax error: unknown keyword 'qbit_invalid' on line 3
circuit_0682,vqe_h2,4,structural,data/valid/circuit_0682_valid.qasm,data/buggy/circuit_0682_buggy.qasm,data/ground_truth/circuit_0682_ground_truth.qasm,Structural error: shifted ry from qubit 2 to qubit 3
circuit_0683,vqe_h2,4,gate_redundancy,data/valid/circuit_0683_valid.qasm,data/buggy/circuit_0683_buggy.qasm,data/ground_truth/circuit_0683_ground_truth.qasm,Gate redundancy: inserted two consecutive self-canceling X gates on qubit 0
circuit_0684,vqe_h2,4,semantic_deviation,data/valid/circuit_0684_valid.qasm,data/buggy/circuit_0684_buggy.qasm,data/ground_truth/circuit_0684_ground_truth.qasm,Semantic deviation: shifted rotation parameter by pi/2 on rz
circuit_0685,vqe_h2,4,physics_violation,data/valid/circuit_0685_valid.qasm,data/buggy/circuit_0685_buggy.qasm,data/ground_truth/circuit_0685_ground_truth.qasm,"Physics violation: CNOT between non-connected physical qubits (0, 2) on FakeSherbrooke coupling graph"
circuit_0686,vqe_h2,4,syntax,data/valid/circuit_0686_valid.qasm,data/buggy/circuit_0686_buggy.qasm,data/ground_truth/circuit_0686_ground_truth.qasm,Syntax error: missing semicolon on line 3
circuit_0687,vqe_h2,4,structural,data/valid/circuit_0687_valid.qasm,data/buggy/circuit_0687_buggy.qasm,data/ground_truth/circuit_0687_ground_truth.qasm,Structural error: shifted ry from qubit 3 to qubit 0
circuit_0688,vqe_h2,4,gate_redundancy,data/valid/circuit_0688_valid.qasm,data/buggy/circuit_0688_buggy.qasm,data/ground_truth/circuit_0688_ground_truth.qasm,Gate redundancy: inserted two consecutive self-canceling H gates on qubit 2
circuit_0689,vqe_h2,4,semantic_deviation,data/valid/circuit_0689_valid.qasm,data/buggy/circuit_0689_buggy.qasm,data/ground_truth/circuit_0689_ground_truth.qasm,Semantic deviation: altered gate basis from ry to rx
circuit_0690,vqe_h2,4,physics_violation,data/valid/circuit_0690_valid.qasm,data/buggy/circuit_0690_buggy.qasm,data/ground_truth/circuit_0690_ground_truth.qasm,"Physics violation: CNOT between non-connected physical qubits (0, 2) on FakeSherbrooke coupling graph"
circuit_0691,vqe_h2,4,syntax,data/valid/circuit_0691_valid.qasm,data/buggy/circuit_0691_buggy.qasm,data/ground_truth/circuit_0691_ground_truth.qasm,Syntax error: call to undefined gate 'unknown_quantum_op'
circuit_0692,vqe_h2,4,structural,data/valid/circuit_0692_valid.qasm,data/buggy/circuit_0692_buggy.qasm,data/ground_truth/circuit_0692_ground_truth.qasm,Structural error: shifted ry from qubit 3 to qubit 0
circuit_0693,vqe_h2,4,gate_redundancy,data/valid/circuit_0693_valid.qasm,data/buggy/circuit_0693_buggy.qasm,data/ground_truth/circuit_0693_ground_truth.qasm,Gate redundancy: inserted two consecutive self-canceling H gates on qubit 0
circuit_0694,vqe_h2,4,semantic_deviation,data/valid/circuit_0694_valid.qasm,data/buggy/circuit_0694_buggy.qasm,data/ground_truth/circuit_0694_ground_truth.qasm,Semantic deviation: inverted rotation angle from 2.4302 to -2.4302 on rz
circuit_0695,vqe_h2,4,physics_violation,data/valid/circuit_0695_valid.qasm,data/buggy/circuit_0695_buggy.qasm,data/ground_truth/circuit_0695_ground_truth.qasm,"Physics violation: CNOT between non-connected physical qubits (0, 2) on FakeSherbrooke coupling graph"
circuit_0696,vqe_h2,4,syntax,data/valid/circuit_0696_valid.qasm,data/buggy/circuit_0696_buggy.qasm,data/ground_truth/circuit_0696_ground_truth.qasm,Syntax error: unknown keyword 'qbit_invalid' on line 3
circuit_0697,vqe_h2,4,structural,data/valid/circuit_0697_valid.qasm,data/buggy/circuit_0697_buggy.qasm,data/ground_truth/circuit_0697_ground_truth.qasm,Structural error: omitted rz gate at instruction index 11
circuit_0698,vqe_h2,4,gate_redundancy,data/valid/circuit_0698_valid.qasm,data/buggy/circuit_0698_buggy.qasm,data/ground_truth/circuit_0698_ground_truth.qasm,"Gate redundancy: inserted two duplicate consecutive CNOT gates on (0, 1)"
circuit_0699,vqe_h2,4,semantic_deviation,data/valid/circuit_0699_valid.qasm,data/buggy/circuit_0699_buggy.qasm,data/ground_truth/circuit_0699_ground_truth.qasm,Semantic deviation: altered gate basis from ry to rx
circuit_0700,vqe_h2,4,physics_violation,data/valid/circuit_0700_valid.qasm,data/buggy/circuit_0700_buggy.qasm,data/ground_truth/circuit_0700_ground_truth.qasm,Physics violation: uncalibrated gate delay of 1200us exceeds qubit T2 coherence limit (~150us)
circuit_0701,vqe_h2,4,syntax,data/valid/circuit_0701_valid.qasm,data/buggy/circuit_0701_buggy.qasm,data/ground_truth/circuit_0701_ground_truth.qasm,Syntax error: unclosed bracket on line 3
circuit_0702,vqe_h2,4,structural,data/valid/circuit_0702_valid.qasm,data/buggy/circuit_0702_buggy.qasm,data/ground_truth/circuit_0702_ground_truth.qasm,Structural error: reversed control and target qubits on cx gate
circuit_0703,vqe_h2,4,gate_redundancy,data/valid/circuit_0703_valid.qasm,data/buggy/circuit_0703_buggy.qasm,data/ground_truth/circuit_0703_ground_truth.qasm,Gate redundancy: inserted two consecutive self-canceling X gates on qubit 1
circuit_0704,vqe_h2,4,semantic_deviation,data/valid/circuit_0704_valid.qasm,data/buggy/circuit_0704_buggy.qasm,data/ground_truth/circuit_0704_ground_truth.qasm,Semantic deviation: altered gate basis from rz to rx
circuit_0705,vqe_h2,4,physics_violation,data/valid/circuit_0705_valid.qasm,data/buggy/circuit_0705_buggy.qasm,data/ground_truth/circuit_0705_ground_truth.qasm,Physics violation: uncalibrated gate delay of 1200us exceeds qubit T2 coherence limit (~150us)
circuit_0706,vqe_h2,4,syntax,data/valid/circuit_0706_valid.qasm,data/buggy/circuit_0706_buggy.qasm,data/ground_truth/circuit_0706_ground_truth.qasm,Syntax error: missing semicolon on line 3
circuit_0707,vqe_h2,4,structural,data/valid/circuit_0707_valid.qasm,data/buggy/circuit_0707_buggy.qasm,data/ground_truth/circuit_0707_ground_truth.qasm,Structural error: reversed control and target qubits on cx gate
circuit_0708,vqe_h2,4,gate_redundancy,data/valid/circuit_0708_valid.qasm,data/buggy/circuit_0708_buggy.qasm,data/ground_truth/circuit_0708_ground_truth.qasm,Gate redundancy: inserted two consecutive self-canceling H gates on qubit 1
circuit_0709,vqe_h2,4,semantic_deviation,data/valid/circuit_0709_valid.qasm,data/buggy/circuit_0709_buggy.qasm,data/ground_truth/circuit_0709_ground_truth.qasm,Semantic deviation: shifted rotation parameter by pi/2 on ry
circuit_0710,vqe_h2,4,physics_violation,data/valid/circuit_0710_valid.qasm,data/buggy/circuit_0710_buggy.qasm,data/ground_truth/circuit_0710_ground_truth.qasm,"Physics violation: CNOT between non-connected physical qubits (0, 2) on FakeSherbrooke coupling graph"
circuit_0711,vqe_h2,4,syntax,data/valid/circuit_0711_valid.qasm,data/buggy/circuit_0711_buggy.qasm,data/ground_truth/circuit_0711_ground_truth.qasm,Syntax error: unclosed bracket on line 3
circuit_0712,vqe_h2,4,structural,data/valid/circuit_0712_valid.qasm,data/buggy/circuit_0712_buggy.qasm,data/ground_truth/circuit_0712_ground_truth.qasm,Structural error: omitted cx gate at instruction index 15
circuit_0713,vqe_h2,4,gate_redundancy,data/valid/circuit_0713_valid.qasm,data/buggy/circuit_0713_buggy.qasm,data/ground_truth/circuit_0713_ground_truth.qasm,"Gate redundancy: inserted two duplicate consecutive CNOT gates on (0, 1)"
circuit_0714,vqe_h2,4,semantic_deviation,data/valid/circuit_0714_valid.qasm,data/buggy/circuit_0714_buggy.qasm,data/ground_truth/circuit_0714_ground_truth.qasm,Semantic deviation: shifted rotation parameter by pi/2 on rz
circuit_0715,vqe_h2,4,physics_violation,data/valid/circuit_0715_valid.qasm,data/buggy/circuit_0715_buggy.qasm,data/ground_truth/circuit_0715_ground_truth.qasm,Physics violation: uncalibrated gate delay of 1200us exceeds qubit T2 coherence limit (~150us)
circuit_0716,vqe_h2,4,syntax,data/valid/circuit_0716_valid.qasm,data/buggy/circuit_0716_buggy.qasm,data/ground_truth/circuit_0716_ground_truth.qasm,Syntax error: unclosed bracket on line 3
circuit_0717,vqe_h2,4,structural,data/valid/circuit_0717_valid.qasm,data/buggy/circuit_0717_buggy.qasm,data/ground_truth/circuit_0717_ground_truth.qasm,Structural error: omitted ry gate at instruction index 2
circuit_0718,vqe_h2,4,gate_redundancy,data/valid/circuit_0718_valid.qasm,data/buggy/circuit_0718_buggy.qasm,data/ground_truth/circuit_0718_ground_truth.qasm,Gate redundancy: inserted two consecutive self-canceling X gates on qubit 2
circuit_0719,vqe_h2,4,semantic_deviation,data/valid/circuit_0719_valid.qasm,data/buggy/circuit_0719_buggy.qasm,data/ground_truth/circuit_0719_ground_truth.qasm,Semantic deviation: altered gate basis from ry to rx
circuit_0720,vqe_h2,4,physics_violation,data/valid/circuit_0720_valid.qasm,data/buggy/circuit_0720_buggy.qasm,data/ground_truth/circuit_0720_ground_truth.qasm,Physics violation: uncalibrated gate delay of 1200us exceeds qubit T2 coherence limit (~150us)
circuit_0721,vqe_h2,4,syntax,data/valid/circuit_0721_valid.qasm,data/buggy/circuit_0721_buggy.qasm,data/ground_truth/circuit_0721_ground_truth.qasm,Syntax error: missing semicolon on line 3
circuit_0722,vqe_h2,4,structural,data/valid/circuit_0722_valid.qasm,data/buggy/circuit_0722_buggy.qasm,data/ground_truth/circuit_0722_ground_truth.qasm,Structural error: shifted ry from qubit 0 to qubit 1
circuit_0723,vqe_h2,4,gate_redundancy,data/valid/circuit_0723_valid.qasm,data/buggy/circuit_0723_buggy.qasm,data/ground_truth/circuit_0723_ground_truth.qasm,Gate redundancy: inserted two consecutive self-canceling X gates on qubit 1
circuit_0724,vqe_h2,4,semantic_deviation,data/valid/circuit_0724_valid.qasm,data/buggy/circuit_0724_buggy.qasm,data/ground_truth/circuit_0724_ground_truth.qasm,Semantic deviation: inverted rotation angle from 1.2978 to -1.2978 on rz
